time,1/1/73,2/1/73,3/1/73,4/1/73,5/1/73,6/1/73,7/1/73,8/1/73,9/1/73,10/1/73,11/1/73,12/1/73,1/1/74,2/1/74,3/1/74,4/1/74,5/1/74,6/1/74,7/1/74,8/1/74,9/1/74,10/1/74,11/1/74,12/1/74,1/1/75,2/1/75,3/1/75,4/1/75,5/1/75,6/1/75,7/1/75,8/1/75,9/1/75,10/1/75,11/1/75,12/1/75,1/1/76,2/1/76,3/1/76,4/1/76,5/1/76,6/1/76,7/1/76,8/1/76,9/1/76,10/1/76,11/1/76,12/1/76,1/1/77,2/1/77,3/1/77,4/1/77,5/1/77,6/1/77,7/1/77,8/1/77,9/1/77,10/1/77,11/1/77,12/1/77,1/1/78,2/1/78,3/1/78,4/1/78,5/1/78,6/1/78,7/1/78,8/1/78,9/1/78,10/1/78,11/1/78,12/1/78,1/1/79,2/1/79,3/1/79,4/1/79,5/1/79,6/1/79,7/1/79,8/1/79,9/1/79,10/1/79,11/1/79,12/1/79,1/1/80,2/1/80,3/1/80,4/1/80,5/1/80,6/1/80,7/1/80,8/1/80,9/1/80,10/1/80,11/1/80,12/1/80,1/1/81,2/1/81,3/1/81,4/1/81,5/1/81,6/1/81,7/1/81,8/1/81,9/1/81,10/1/81,11/1/81,12/1/81,1/1/82,2/1/82,3/1/82,4/1/82,5/1/82,6/1/82,7/1/82,8/1/82,9/1/82,10/1/82,11/1/82,12/1/82,1/1/83,2/1/83,3/1/83,4/1/83,5/1/83,6/1/83,7/1/83,8/1/83,9/1/83,10/1/83,11/1/83,12/1/83,1/1/84,2/1/84,3/1/84,4/1/84,5/1/84,6/1/84,7/1/84,8/1/84,9/1/84,10/1/84,11/1/84,12/1/84,1/1/85,2/1/85,3/1/85,4/1/85,5/1/85,6/1/85,7/1/85,8/1/85,9/1/85,10/1/85,11/1/85,12/1/85,1/1/86,2/1/86,3/1/86,4/1/86,5/1/86,6/1/86,7/1/86,8/1/86,9/1/86,10/1/86,11/1/86,12/1/86,1/1/87,2/1/87,3/1/87,4/1/87,5/1/87,6/1/87,7/1/87,8/1/87,9/1/87,10/1/87,11/1/87,12/1/87,1/1/88,2/1/88,3/1/88,4/1/88,5/1/88,6/1/88,7/1/88,8/1/88,9/1/88,10/1/88,11/1/88,12/1/88,1/1/89,2/1/89,3/1/89,4/1/89,5/1/89,6/1/89,7/1/89,8/1/89,9/1/89,10/1/89,11/1/89,12/1/89,1/1/90,2/1/90,3/1/90,4/1/90,5/1/90,6/1/90,7/1/90,8/1/90,9/1/90,10/1/90,11/1/90,12/1/90,1/1/91,2/1/91,3/1/91,4/1/91,5/1/91,6/1/91,7/1/91,8/1/91,9/1/91,10/1/91,11/1/91,12/1/91,1/1/92,2/1/92,3/1/92,4/1/92,5/1/92,6/1/92,7/1/92,8/1/92,9/1/92,10/1/92,11/1/92,12/1/92,1/1/93,2/1/93,3/1/93,4/1/93,5/1/93,6/1/93,7/1/93,8/1/93,9/1/93,10/1/93,11/1/93,12/1/93,1/1/94,2/1/94,3/1/94,4/1/94,5/1/94,6/1/94,7/1/94,8/1/94,9/1/94,10/1/94,11/1/94,12/1/94,1/1/95,2/1/95,3/1/95,4/1/95,5/1/95,6/1/95,7/1/95,8/1/95,9/1/95,10/1/95,11/1/95,12/1/95,1/1/96,2/1/96,3/1/96,4/1/96,5/1/96,6/1/96,7/1/96,8/1/96,9/1/96,10/1/96,11/1/96,12/1/96,1/1/97,2/1/97,3/1/97,4/1/97,5/1/97,6/1/97,7/1/97,8/1/97,9/1/97,10/1/97,11/1/97,12/1/97,1/1/98,2/1/98,3/1/98,4/1/98,5/1/98,6/1/98,7/1/98,8/1/98,9/1/98,10/1/98,11/1/98,12/1/98,1/1/99,2/1/99,3/1/99,4/1/99,5/1/99,6/1/99,7/1/99,8/1/99,9/1/99,10/1/99,11/1/99,12/1/99,1/1/00,2/1/00,3/1/00,4/1/00,5/1/00,6/1/00,7/1/00,8/1/00,9/1/00,10/1/00,11/1/00,12/1/00,1/1/01,2/1/01,3/1/01,4/1/01,5/1/01,6/1/01,7/1/01,8/1/01,9/1/01,10/1/01,11/1/01,12/1/01,1/1/02,2/1/02,3/1/02,4/1/02,5/1/02,6/1/02,7/1/02,8/1/02,9/1/02,10/1/02,11/1/02,12/1/02,1/1/03,2/1/03,3/1/03,4/1/03,5/1/03,6/1/03,7/1/03,8/1/03,9/1/03,10/1/03,11/1/03,12/1/03,1/1/04,2/1/04,3/1/04,4/1/04,5/1/04,6/1/04,7/1/04,8/1/04,9/1/04,10/1/04,11/1/04,12/1/04,1/1/05,2/1/05,3/1/05,4/1/05,5/1/05,6/1/05,7/1/05,8/1/05,9/1/05,10/1/05,11/1/05,12/1/05,1/1/06,2/1/06,3/1/06,4/1/06,5/1/06,6/1/06,7/1/06,8/1/06,9/1/06,10/1/06,11/1/06,12/1/06,1/1/07,2/1/07,3/1/07,4/1/07,5/1/07,6/1/07,7/1/07,8/1/07,9/1/07,10/1/07,11/1/07,12/1/07,1/1/08,2/1/08,3/1/08,4/1/08,5/1/08,6/1/08,7/1/08,8/1/08,9/1/08,10/1/08,11/1/08,12/1/08,1/1/09,2/1/09,3/1/09,4/1/09,5/1/09,6/1/09,7/1/09,8/1/09,9/1/09,10/1/09,11/1/09,12/1/09,1/1/10,2/1/10,3/1/10,4/1/10,5/1/10,6/1/10,7/1/10,8/1/10,9/1/10,10/1/10,11/1/10,12/1/10,1/1/11,2/1/11,3/1/11,4/1/11,5/1/11,6/1/11,7/1/11,8/1/11,9/1/11,10/1/11,11/1/11,12/1/11,1/1/12,2/1/12,3/1/12,4/1/12,5/1/12,6/1/12,7/1/12,8/1/12,9/1/12,10/1/12,11/1/12,12/1/12,1/1/13,2/1/13,3/1/13,4/1/13,5/1/13,6/1/13,7/1/13,8/1/13,9/1/13,10/1/13,11/1/13,12/1/13,1/1/14,2/1/14,3/1/14,4/1/14,5/1/14,6/1/14,7/1/14,8/1/14,9/1/14,10/1/14,11/1/14,12/1/14,1/1/15,2/1/15,3/1/15,4/1/15,5/1/15,6/1/15,7/1/15,8/1/15,9/1/15,10/1/15,11/1/15,12/1/15,1/1/16,2/1/16,3/1/16,4/1/16,5/1/16,6/1/16,7/1/16,8/1/16,9/1/16,10/1/16,11/1/16,12/1/16,1/1/17,2/1/17,3/1/17,4/1/17,5/1/17,6/1/17,7/1/17,8/1/17,9/1/17,10/1/17,11/1/17,12/1/17,1/1/18,2/1/18,3/1/18,4/1/18,5/1/18,6/1/18,7/1/18,8/1/18,9/1/18,10/1/18,11/1/18,12/1/18,1/1/19,2/1/19,3/1/19,4/1/19,5/1/19,6/1/19,7/1/19,8/1/19,9/1/19,10/1/19,11/1/19,12/1/19,1/1/20,2/1/20,3/1/20,4/1/20,5/1/20,6/1/20,7/1/20,8/1/20,9/1/20,10/1/20,11/1/20,12/1/20,1/1/21,2/1/21,3/1/21,4/1/21,5/1/21,6/1/21,7/1/21,8/1/21,9/1/21,10/1/21,11/1/21,12/1/21,1/1/22,2/1/22,3/1/22,4/1/22,5/1/22,6/1/22,7/1/22,8/1/22,9/1/22,10/1/22,11/1/22,12/1/22,1/1/23,2/1/23,3/1/23,4/1/23,5/1/23,6/1/23,7/1/23,8/1/23,9/1/23,10/1/23,11/1/23,12/1/23,1/1/24
emission,42.323,41.032,42.369,34.8,39.555,36.758,35.042,39.094,37.668,38.292,43.752,39.909,41.915,36.983,36.786,36.002,33.803,35.531,35.903,37.028,34.317,37.677,38.493,38.53,43.815,34.69,38.145,33.535,31.55,30.57,33.6,30.899,32.31,36.518,32.875,41.333,42.537,38.777,38.952,35.684,36.026,34.405,35.447,36.747,37.409,39.868,40.816,48.489,44.3,45.438,43.825,39.741,38.405,39.485,38.72,41.297,40.789,43.534,43.402,46.597,46.689,44.969,44.737,41.197,42.412,37.809,38.271,38.96,37.405,39.775,42.031,43.364,49.24,46.636,49.677,40.084,42.991,41.024,39.117,42.67,39.569,44.768,43.232,47.264,45.145,41.237,42.871,39.189,37.483,35.273,34.168,33.082,38.627,38.984,36.227,42.406,39.357,33.254,35.388,32.009,33.817,32.05,30.988,31.274,33.016,31.616,30.045,35.23,37.011,32.983,33.353,33.626,31.551,29.3,29.562,32.644,28.163,30.434,30.242,31.249,27.306,26.151,29.931,27.943,29.148,28.18,28.668,28.726,30.395,30.692,32.042,31.869,37.105,31.802,35.24,32.675,32.348,28.034,29.993,29.779,28.757,32.706,29.403,30.649,33.074,29.953,30.58,29.706,31.44,28.726,27.975,30.003,26.29,31.013,28.19,31.182,31.525,30.174,33.446,29.336,30.995,28.914,25.586,29.047,29.426,30.979,30.235,34.085,35.144,30.998,28.875,30.861,27.769,29.661,30.401,28.118,29.216,30.471,26.75,33.388,33.315,33.046,35.751,29.622,30.004,27.981,27.723,31.403,29.432,33.787,32.17,35.901,32.669,30.441,33.154,28.811,30.073,29.851,27.355,29.666,28.542,30.458,29.507,33.527,35.782,29.74,33.342,31.345,30.903,30.109,29.643,32.421,28.502,29.578,27.851,29.923,32.309,25.013,27.993,28.472,26.448,25.84,27.526,28.604,30.173,31.529,30.077,29.964,33.894,29.247,33.774,31.948,31.563,30.134,32.249,31.631,29.419,33.95,31.792,34.138,30.61,31.043,34.904,29.166,28.165,28.337,28.605,27.216,31.641,32.725,33.483,33.829,35.716,34.014,30.251,31.808,30.966,30.218,28.81,31.387,30.462,32.882,29.72,34.387,31.965,31.971,32.403,28.655,29.22,30.687,27.754,29.006,31.81,30.359,30.577,33.538,35.38,33.944,35.113,32.321,31.501,31.229,30.889,31.763,29.456,37.71,32.583,33.434,36.126,30.395,33.185,32.797,32.706,32.411,32.769,30.602,30.631,35.767,33.171,36.71,32.887,29.832,33.642,31.843,30.506,31.426,30.598,32.163,30.831,31.854,30.655,35.067,35.418,30.46,36.079,31.906,29.362,32.872,30.406,33.891,33.199,33.197,30.64,34.216,32.294,30.765,32.229,27.564,34.089,31.211,29.745,31.954,31.958,29.57,27.938,33.416,36.224,32.174,36.288,33.401,34.627,31.102,31.71,32.955,31.405,35.103,34.177,34.362,37.604,29.513,33.853,33.67,32.905,31.029,33.269,32.81,32.227,32.076,33.444,30.723,33.511,32.792,35.373,35.16,32.381,31.912,32.804,32.662,31.495,34.042,32.559,36.989,34.968,34.408,37.351,34.69,36.829,34.05,35.087,35.573,34.881,35.832,36.656,36.033,34.93,32.956,39.305,33.231,36.952,36.067,31.986,34.38,33.433,34.678,36.623,38.787,38.251,31.664,37.069,32.548,34.553,36.09,31.651,37.421,36.229,36.927,37.419,39.856,36.907,35.383,37.098,35.372,37.565,32,32.314,34.543,33.84,33.627,32.554,33.824,36.475,33.41,33.929,33.067,33.288,29.85,30.295,28.74,26.989,36.966,31.983,31.525,33.436,28.25,27.9,26.224,27.542,27.256,25.795,26.017,28.645,27.977,27.446,29.086,25.598,24.894,31.887,29.898,27.622,27.78,26.588,31.426,31.512,27.523,29.228,31.085,30.874,24.402,32.05,27.771,27.834,27.391,26.628,31.094,28.592,29.87,31.652,25.603,30.67,29.288,28.579,26.424,28.183,28.039,26.405,28.547,26.24,31.4,31.29,30.489,31.173,25.524,25.827,25.713,29.959,27.615,29.26,27.192,31.229,31.558,32.836,31.039,33.097,26.177,24.842,29.437,28.15,26.121,28.443,27.539,30.614,32.557,29.263,28.607,30.603,26.602,30.191,29.236,30.272,30.782,31.379,29.657,27.252,24.942,23.889,26.75,30.397,31.73,30.39,26.923,25.274,26,25.194,31.656,28.043,30.302,30.413,30.22,30.686,25.137,30.239,28.988,30.443,28.534,30.454,28.768,29.537,28.707,32.186,30.252,33.103,26.775,32.86,27.588,30.409,29.444,28.776,33.728,29.323,34.301,29.107,26.411,33.792,23.851,29.865,29.554,31.749,30.057,30.158,30.986,29.692,32.401,31.628,30.594,32.065,31.817,32.64,21.229,23.631,22.623,26.106,29.225,27.74,28.486,29.801,30.41,30.462,20.889,30.303,31.066,30.476,28.601,26.302,30.546,29.429,30.22,28.687,29.543,28.367,25.289,29.298,26.032,25.272,26.613,28.386,28.462,28.691,27.472,28.374,23.102,25.324,22.717,28.629,27.78,27.61,26.215,24.078,30.983,29.384,28.901,31.495,23.13,26.654
